Year,Community_ID,Community_Name,Community_County,Community_FIPS_Code,Community_Region,Community_State,Community_Zip,Community_Population,Community_Median_Income,Shelter_ID,Shelter_Name,Org_Count,Shelter_Zip,Shelter_Type,Community_Lead,Begin_Count_D,Intake_Pub_H_D,Intake_Pub_TR_D,Intake_Pub_TM_D,Intake_Pub_UU_D,Intake_Pub_Total_D,Intake_In_Comm_H_D,Intake_In_Comm_TR_D,Intake_In_Comm_TM_D,Intake_In_Comm_UU_D,Intake_In_Comm_Total_D,Intake_Out_Comm_H_D,Intake_Out_Comm_TR_D,Intake_Out_Comm_TM_D,Intake_Out_Comm_UU_D,Intake_Out_Comm_Total_D,Intake_ORE_H_D,Intake_ORE_TR_D,Intake_ORE_TM_D,Intake_ORE_UU_D,Intake_ORE_Total_D,Total_Intake_D,ORE_Intake_UU_D,Total_Intake_Adj_D,Adoption_H_D,Adoption_TR_D,Adoption_TM_D,Adoption_UU_D,Total_Adoptions_D,Transfer_In_Comm_H_D,Transfer_In_Comm_TR_D,Transfer_In_Comm_TM_D,Transfer_In_Comm_UU_D,Transfer_In_Comm_Total_D,Transfer_Out_Comm_H_D,Transfer_Out_Comm_TR_D,Transfer_Out_Comm_TM_D,Transfer_Out_Comm_UU_D,Transfer_Out_Comm_Total_D,RTO_D,Return_Habitat_D,Euth_H_D,Euth_TR_D,Euth_TM_D,Euth_UU_D,Total_Euth_D,ORE_Euth_UU_D,Total_Euth_Adj_D,Sub_Outcomes_D,Died_Lost_D,Total_Outcomes_D,End_Count_D,Begin_Count_C,Intake_Pub_H_C,Intake_Pub_TR_C,Intake_Pub_TM_C,Intake_Pub_UU_C,Intake_Pub_Total_C,Intake_In_Comm_H_C,Intake_In_Comm_TR_C,Intake_In_Comm_TM_C,Intake_In_Comm_UU_C,Intake_In_Comm_Total_C,Intake_Out_Comm_H_C,Intake_Out_Comm_TR_C,Intake_Out_Comm_TM_C,Intake_Out_Comm_UU_C,Intake_Out_Comm_Total_C,Intake_ORE_H_C,Intake_ORE_TR_C,Intake_ORE_TM_C,Intake_ORE_UU_C,Intake_ORE_Total_C,Total_Intake_C,ORE_Intake_UU_C,Total_Intake_Adj_C,Adoption_H_C,Adoption_TR_C,Adoption_TM_C,Adoption_UU_C,Total_Adoptions_C,Transfer_In_Comm_H_C,Transfer_In_Comm_TR_C,Transfer_In_Comm_TM_C,Transfer_In_Comm_UU_C,Transfer_In_Comm_Total_C,Transfer_Out_Comm_H_C,Transfer_Out_Comm_TR_C,Transfer_Out_Comm_TM_C,Transfer_Out_Comm_UU_C,Transfer_Out_Comm_Total_C,RTO_C,Return_Habitat_C,Euth_H_C,Euth_TR_C,Euth_TM_C,Euth_UU_C,Total_Euth_C,ORE_Euth_UU_C,Total_Euth_Adj_C,Sub_Outcomes_C,Died_Lost_C,Total_Outcomes_C,End_Count_C
2014,ALAME,Alameda County,Alameda,6001,West,CA,94601,1610921,77214,MCA,Maine Coon Adoptions: Preventing Euthanasia Through Rescue,1,94602,AG,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,109,81,15,5,210,0,0,0,0,0,23,35,8,0,66,0,0,0,0,0,276,0,276,108,136,25,0,269,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,5,0,5,277,0,277,44
2014,ALAME,Alameda County,Alameda,6001,West,CA,94601,1610921,77214,OAS,Oakland Animal Services,1,94601,AC,Y,99,2469,348,76,57,2950,177,6,0,3,186,0,0,0,0,0,0,0,0,2,2,3138,2,3136,430,24,4,1,459,802,126,40,11,979,185,0,0,0,185,341,0,529,89,60,225,903,2,901,2865,8,2873,364,29,1259,261,67,52,1639,5,0,0,0,5,0,0,0,0,0,1,0,0,0,1,1645,0,1645,400,13,1,4,418,668,86,25,6,785,0,0,0,0,0,24,0,63,65,120,102,350,0,350,1577,10,1587,65
2014,ALAME,Alameda County,Alameda,6001,West,CA,94601,1610921,77214,PRRCR,Purrfect Cat Rescue,1,94537,AG,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,159,10,12,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,211,184,3,4,0,191,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,198,4,202,36
2014,ALAME,Alameda County,Alameda,6001,West,CA,94601,1610921,77214,SSRG,Sunshine Rescue Group,1,94544,AG,N,0,7,0,0,0,7,10,6,0,0,16,0,0,0,0,0,0,0,0,0,0,23,0,23,23,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,211,36,0,8,255,12,2,0,0,14,0,0,0,0,0,0,0,0,0,0,269,0,269,242,0,0,0,242,14,0,0,1,15,0,0,0,0,0,0,0,0,0,0,8,8,0,8,265,21,265,0
2014,ALAME,Alameda County,Alameda,6001,West,CA,94601,1610921,77214,TVAR,Tri Valley Animal Rescue,1,94588,AG,N,15,0,2,0,0,2,31,2,2,0,35,7,0,0,0,7,0,0,0,0,0,44,0,44,29,1,1,0,31,21,3,0,0,24,0,0,0,0,0,0,0,0,0,0,2,2,0,2,57,1,58,1,32,3,0,0,0,3,4,7,0,1,12,0,0,0,0,0,0,0,0,0,0,15,0,15,24,0,0,0,24,21,0,0,0,21,0,0,0,0,0,0,1,0,0,0,1,1,0,1,47,0,47,0
2014,ALAME,Alameda County,Alameda,6001,West,CA,94601,1610921,77214,VHS,Valley Humane Society,1,94566,AG,N,4,22,15,1,0,38,76,56,0,1,133,6,0,8,0,14,0,0,0,0,0,185,0,185,113,47,9,0,169,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,172,1,173,16,27,18,52,1,0,71,26,116,0,0,142,9,19,1,0,29,0,0,0,0,0,242,0,242,69,176,1,1,247,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,2,250,0,250,19
2014,ALAME,Alameda County,Alameda,6001,West,CA,94601,1610921,77214,WYR,Wren Yorkie Rescue,1,94619,AG,N,32,13,16,6,1,36,0,1,1,0,2,1,0,3,1,5,0,0,0,0,0,43,0,43,13,14,10,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,38,2,40,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ALAME,Alameda County,Alameda,6001,West,CA,94601,1610921,77214,PRG,Pomeranian Rescue Group,1,94803,AG,N,4,0,6,1,0,7,0,3,0,0,3,0,2,1,0,3,0,0,0,0,0,13,0,13,0,12,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ALAME,Alameda County,Alameda,6001,West,CA,94601,1610921,77214,BAGSR,Bay Area German Shepherd Rescue,1,94948,AG,N,20,24,7,5,0,36,63,13,21,9,106,10,0,2,2,14,0,0,0,2,2,158,0,158,94,19,19,2,134,9,1,1,0,11,0,0,0,0,0,2,0,0,0,0,8,8,0,8,155,0,155,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,ALAME,Alameda County,Alameda,6001,West,CA,94601,1610921,77214,CPBR,California Pit Bull Rescue,1,94601,AC,N,10,17,0,0,0,17,4,0,6,0,10,1,0,2,0,3,0,0,0,0,0,30,0,30,22,0,6,0,28,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,30,0,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0
2014,ALAME,Alameda County,Alameda,6001,West,CA,94601,1610921,77214,MAP,Maddie's Adoption Program,1,94588,AG,N,0,0,0,0,0,0,56,34,31,0,121,43,28,28,6,105,0,0,0,0,0,226,0,226,86,52,52,6,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,,4,200,0,200,26,0,0,0,0,0,0,93,177,172,161,603,0,0,0,0,0,0,0,0,0,0,603,0,603,60,159,159,141,519,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,5,,5,531,20,551,52
2014,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1111339,80361,ARER,Animal Refugee Response,1,94803,AG,N,54,233,162,16,0,411,35,29,4,0,68,0,0,0,0,0,0,0,0,0,0,479,0,479,288,143,4,0,435,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,451,4,455,78,117,61,87,11,0,159,55,28,14,0,97,0,0,0,0,0,0,0,0,0,0,256,0,256,299,17,2,0,318,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,319,3,322,51
2014,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1111339,80361,ARR,Animal Rescue Recon,1,94561,AG,N,16,67,11,2,0,80,147,52,9,0,208,0,0,0,0,0,0,0,0,0,0,288,0,288,243,15,7,0,265,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,266,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1111339,80361,FEAR,FurEver Animal Rescue,1,94820,AG,N,20,38,27,4,3,72,0,12,2,0,14,25,5,2,1,33,0,0,0,0,0,119,0,119,72,41,8,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,4,125,14,9,42,32,0,10,84,0,11,0,5,16,15,11,0,7,33,0,0,0,0,0,133,0,133,55,52,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,22,129,13
2014,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1111339,80361,K9PPR,K9 Paw Print Rescue,1,94565,AG,N,16,0,6,0,1,7,10,74,6,3,93,0,0,0,0,0,0,0,0,0,0,100,0,100,14,76,9,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,102,0,102,14,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
2014,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1111339,80361,NCSDR,Northern California Sled Dog Rescue ,1,94598,AG,N,15,9,5,3,0,17,24,13,8,0,45,60,14,9,0,83,0,0,0,0,0,145,0,145,69,41,25,4,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,141,0,141,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1111339,80361,OPP,Ozzie's Pound Puppies,1,94518,AG,N,0,0,0,2,0,2,22,17,0,0,39,1,5,0,0,6,0,0,0,0,0,47,0,47,20,24,0,0,44,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,45,0,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1111339,80361,SDR,Sweetdog Rescue,1,94518,AG,N,48,8,6,0,0,14,4,30,0,0,34,0,0,0,0,0,0,0,0,0,0,48,0,48,0,48,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,48,48,3,1,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3
2014,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1111339,80361,BHCR,Bee Holistic Cat Rescue,1,94805,AG,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,26,4,0,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,15,0,7,0,22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,24,10,34,37
2014,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1111339,80361,CATSN,Cat Support Network,1,94598,AG,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,207,191,1446,25,1869,0,0,0,0,0,0,3,3,0,6,0,0,0,5,5,1880,5,1875,346,57,17,1,421,0,0,0,0,0,28,0,0,0,28,0,1441,0,0,0,11,11,5,6,1896,4,1900,6
2014,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1111339,80361,CANAS,City of Antioch Animal Services,1,94509,AC,N,111,1238,46,46,390,1720,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,1778,58,1720,521,0,0,0,521,60,11,23,0,94,243,26,43,0,312,358,0,14,5,0,407,426,57,369,1654,37,1691,140,137,688,51,136,469,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1350,6,1344,491,0,0,0,491,27,34,2,0,63,184,105,46,0,335,32,0,0,98,0,273,371,6,365,1286,122,1408,74
2014,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1111339,80361,CCC,Community Concern for Cats,1,94598,AG,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,839,0,0,4,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843,0,843,685,0,0,0,685,4,0,0,0,4,3,0,0,0,3,0,0,0,0,0,4,4,0,4,696,0,696,299
2014,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1111339,80361,CCCAS,Contra Costa County Animal Services,1,94553,AC,Y,172,5101,692,0,563,6356,0,0,0,0,0,0,0,0,0,0,0,0,0,89,89,6445,89,6356,1323,39,12,0,1374,1514,282,94,0,1890,0,0,0,0,0,1361,0,75,9,0,1567,1651,89,1562,6187,58,6245,283,74,1820,802,0,2260,4882,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,4944,62,4882,1367,34,32,17,1450,634,660,21,145,1460,0,0,0,0,0,123,0,69,12,0,1726,1807,62,1745,4778,90,4868,87
2014,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1111339,80361,CCHS,Contra Costa Humane Society,1,94523,AG,N,12,11,1,0,0,12,80,67,3,0,150,3,1,0,0,4,0,0,0,0,0,166,0,166,73,58,2,0,133,4,3,0,0,7,23,4,0,0,27,1,0,0,0,0,1,1,0,1,169,0,169,9,11,20,0,0,0,20,81,56,2,0,139,0,0,0,0,0,0,0,0,0,0,159,0,159,55,41,5,0,101,3,2,0,0,5,40,0,0,0,40,0,0,0,0,0,1,1,0,1,147,3,150,20
2014,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1111339,80361,DASH,Delta Animals Safe Haven,1,94509,AG,N,9,33,0,0,0,33,38,20,0,0,58,0,0,0,0,0,0,0,0,0,0,91,0,91,85,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,85,15,0,4,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,8,0,8,0
2014,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1111339,80361,EBARR,East Bay Animal Rescue and Refuge,1,94517,AG,N,0,21,93,1,4,119,27,39,4,2,72,0,0,0,0,0,0,0,0,0,0,191,0,191,48,132,5,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,191,0,191,0,0,6,14,1,1,22,34,61,1,1,97,0,0,0,0,0,0,0,0,0,0,119,0,119,40,75,2,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,119,0,119,0
2014,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1111339,80361,FCF,Feral Cat Foundation,1,94507,AG,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,1321,654,34,173,2182,0,0,0,0,0,0,0,0,0,0,0,0,0,173,173,2355,173,2182,353,0,55,0,408,29,0,0,0,29,0,0,0,0,0,0,1508,0,0,0,173,173,173,0,1945,27,1972,590
2014,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1111339,80361,GSRNC,German Shepherd Rescue of Northern California,1,94805,AG,N,0,0,0,0,0,0,233,0,0,8,241,0,0,0,0,0,0,0,0,0,0,241,0,241,233,0,0,0,233,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,5,0,5,241,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1111339,80361,GSGSR,Golden State German Shepherd Rescue,1,94595,AG,N,16,9,0,0,0,9,53,3,0,0,56,66,8,0,0,74,0,0,0,0,0,139,0,139,107,6,0,0,113,2,0,0,0,2,25,5,0,0,30,0,0,0,0,0,6,6,0,6,151,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1111339,80361,GNPPR,Good Newz! Pittie Pups Rescue,1,94804,AG,N,13,32,11,0,0,43,25,46,0,0,71,0,0,0,0,0,0,0,0,0,0,114,0,114,97,0,0,0,97,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,2,0,2,102,0,102,26,2,8,3,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,11,2,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,18,0,18,0
2014,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1111339,80361,HMLALO,Homeless Animal Lifeline Organization,1,94531,AG,N,22,135,30,3,2,170,4,1,2,0,7,1,2,0,0,3,0,0,0,0,0,180,0,180,101,36,3,3,143,0,0,0,1,1,0,0,0,0,0,6,1,0,0,0,1,1,0,1,152,1,153,49,32,124,266,2,0,392,15,3,0,0,18,6,0,0,0,6,0,0,0,0,0,416,0,416,387,3,0,0,390,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,5,0,5,397,11,408,40
2014,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1111339,80361,HARP,Homeless Animals Response Program,1,94517,AG,N,19,50,15,0,1,66,18,0,0,1,19,0,0,0,0,0,0,0,0,0,0,85,0,85,84,0,0,0,84,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,1,88,1,89,15,62,583,7,0,1,591,27,0,0,0,27,5,0,0,0,5,0,0,0,0,0,623,0,623,302,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,312,0,0,0,9,9,0,9,623,8,631,54
2014,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1111339,80361,NCPR,NorCal Poodle Rescue,1,94566,AG,N,18,45,21,10,0,76,5,11,1,0,17,11,10,5,0,26,0,0,0,0,0,119,0,119,69,31,15,0,115,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,119,1,120,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1111339,80361,SCF,Safe Cat Foundation,1,94583,AG,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,80,11,3,20,114,123,24,13,0,160,24,16,7,0,47,0,0,0,0,0,321,0,321,79,184,156,2,421,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,8,8,0,8,434,0,434,58
2014,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1111339,80361,TLRARF,Tony La Russa's Animal Rescue Foundation,1,94598,AG,N,58,234,22,7,0,263,115,33,2,0,150,679,365,7,0,1051,0,0,0,0,0,1464,0,1464,921,490,13,1,1425,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,22,22,0,22,1451,0,1451,71,76,120,20,1,0,141,324,316,3,0,643,203,83,1,0,287,0,0,0,0,0,1071,0,1071,625,424,7,0,1056,7,0,0,0,7,6,2,0,0,8,0,0,0,0,0,19,19,0,19,1090,11,1101,46
2014,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1111339,80361,OHGKDR,Umbrella of Hope,1,94521,AG,N,27,6,14,0,0,20,37,152,74,8,271,0,5,2,0,7,0,0,0,0,0,298,0,298,35,105,78,2,220,4,0,0,0,4,75,0,0,0,75,0,0,0,0,0,4,4,0,4,303,5,308,17,5,0,8,0,0,8,0,117,5,37,159,4,0,0,0,4,0,0,0,0,0,171,0,171,0,3,103,1,107,0,0,0,0,0,25,0,0,0,25,0,0,0,0,0,17,17,0,17,149,19,168,8
2014,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1111339,80361,WITB,Walkin' the Bark,1,94531,AG,N,1,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1111339,80361,WKF,White Kitty Foundation,1,94595,AG,N,49,0,0,0,0,0,0,1,0,0,1,43,5,0,0,48,0,0,0,0,0,49,0,49,18,6,0,0,24,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,5,5,0,5,33,0,33,65,43,0,0,0,0,0,1,0,0,0,1,2,0,1,0,3,0,0,0,0,0,4,0,4,3,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,9,0,9,38
2014,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1111339,80361,BABARK,Bay Area Rescued Kanines,1,94513,AG,N,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1111339,80361,SWNR,"Shake, Wiggle N' Roll Animal Rescue",1,94549,AG,N,15,0,5,1,1,7,0,0,0,0,0,3,10,2,0,15,0,0,0,0,0,22,0,22,5,14,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,13,0,7,0,0,0,7,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,14,0,14,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0
2014,CONTR,Contra Costa County,Contra Costa,6013,West,CA,94553,1111339,80361,UAR,Underdog Animal Rescue,1,94549,AG,N,0,10,0,0,0,10,3,1,1,0,5,9,0,0,0,9,0,0,0,0,0,24,0,24,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,SANFR,San Francisco County,San Francisco,6075,West,CA,94103,852469,85070,TLF,Tenth Life Foundation,1,94172,AG,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,10,0,0,136,0,0,0,0,0,0,0,0,0,0,136,0,136,126,10,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,136,0
2014,SANFR,San Francisco County,San Francisco,6075,West,CA,94103,852469,85070,TKR,Toni's Kitty Rescue,1,94117,AG,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,748,0,0,748,0,0,0,0,0,0,0,0,0,0,748,0,748,0,2,3,1,6,352,321,0,0,673,0,0,0,0,0,0,0,0,0,0,17,17,0,17,696,13,709,54
2014,SANFR,San Francisco County,San Francisco,6075,West,CA,94103,852469,85070,RDR,Rocket Dog Rescue,1,94110,AG,N,242,226,42,33,0,301,30,3,4,0,37,165,17,12,5,199,0,0,0,0,0,537,0,537,419,31,22,6,478,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,2,0,2,482,2,484,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,SANFR,San Francisco County,San Francisco,6075,West,CA,94103,852469,85070,GMS,Give Me Shelter Cat Rescue,1,94141,AG,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,18,54,13,0,85,25,53,29,0,107,0,0,0,0,0,0,0,0,0,0,192,0,192,41,119,35,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,199,0,199,35
